country	zipcode	place	city_state	city_state_code	province	province_code	city	city_code	latitude	longitude	accuaracy
CO	233009	Pueblo Nuevo	Cordoba	12	Pueblo Nuevo	23570			85.012	-75.508	4
CO	235001	Puerto Escondido	Cordoba	12	Puerto Escondido	23574			90.181	-762.641	4
CO	235007	Puerto Escondido	Cordoba	12	Puerto Escondido	23574			90.181	-762.641	4
CO	235008	Puerto Escondido	Cordoba	12	Puerto Escondido	23574			90.181	-762.641	4
CO	234030	Puerto Libertador	Cordoba	12	Puerto Libertador	23580			77.097	-757.688	1
CO	234037	Puerto Libertador	Cordoba	12	Puerto Libertador	23580			77.097	-757.688	1
CO	234038	Puerto Libertador	Cordoba	12	Puerto Libertador	23580			77.097	-757.688	1
CO	234039	Puerto Libertador	Cordoba	12	Puerto Libertador	23580			77.097	-757.688	1
CO	231540	Purisima	Cordoba	12	Purísima	23586			92.366	-757.219	4
CO	231547	Purisima	Cordoba	12	Purísima	23586			92.366	-757.219	4
CO	232540	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232547	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232548	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232549	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232557	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232558	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232559	Sahagun	Cordoba	12	Sahagún	23660			89.462	-754.427	4
CO	232030	San Andres Sotavento	Cordoba	12	San Andrés Sotavento	23670			91.218	-755.163	1
CO	232038	San Andres Sotavento	Cordoba	12	San Andrés Sotavento	23670			91.218	-755.163	1
CO	232039	San Andres Sotavento	Cordoba	12	San Andrés Sotavento	23670			91.218	-755.163	1
CO	231520	San Antero	Cordoba	12	San Antero	23672			93.741	-757.589	4
CO	231527	San Antero	Cordoba	12	San Antero	23672			93.741	-757.589	4
CO	231528	San Antero	Cordoba	12	San Antero	23672			93.741	-757.589	4
CO	231501	San Bernardo Del Viento	Cordoba	12	San Bernardo del Viento	23675			93.533	-759.524	4
CO	231507	San Bernardo Del Viento	Cordoba	12	San Bernardo del Viento	23675			93.533	-759.524	4
CO	231508	San Bernardo Del Viento	Cordoba	12	San Bernardo del Viento	23675			93.533	-759.524	4
CO	231509	San Bernardo Del Viento	Cordoba	12	San Bernardo del Viento	23675			93.533	-759.524	4
CO	232501	San Carlos	Cordoba	12	San Carlos	23678			87.958	-756.995	4
CO	232507	San Carlos	Cordoba	12	San Carlos	23678			87.958	-756.995	4
CO	232508	San Carlos	Cordoba	12	San Carlos	23678			87.958	-756.995	4
CO	232509	San Carlos	Cordoba	12	San Carlos	23678			87.958	-756.995	4
CO	232517	San Carlos	Cordoba	12	San Carlos	23678			87.958	-756.995	4
CO	234010	San Jose De Ure	Cordoba	12	San Jose De Ure	23682			77.533	-755.659	1
CO	234017	San Jose De Ure	Cordoba	12	San Jose De Ure	23682			77.533	-755.659	1
CO	230520	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	230527	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	230528	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	230529	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	230537	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	230538	San Pelayo	Cordoba	12	San Pelayo	23686			89.583	-758.363	4
CO	234501	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	234507	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	234508	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	234509	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	234517	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	234518	Tierralta	Cordoba	12	Tierralta	23807			81.736	-760.592	4
CO	232020	Tuchin	Cordoba	12	Tuchin	23815			91.866	-755.547	4
CO	232027	Tuchin	Cordoba	12	Tuchin	23815			91.866	-755.547	4
CO	234530	Valencia	Cordoba	12	Valencia	23855			8.258	-761.493	4
CO	234537	Valencia	Cordoba	12	Valencia	23855			8.258	-761.493	4
CO	234538	Valencia	Cordoba	12	Valencia	23855			8.258	-761.493	4
CO	234539	Valencia	Cordoba	12	Valencia	23855			8.258	-761.493	4
CO	950001	San Jose Del Guaviare	Guaviare	14	San José del Guaviare	95001			25.729	-726.459	4
CO	950007	San Jose Del Guaviare	Guaviare	14	San José del Guaviare	95001			25.729	-726.459	4
CO	950008	San Jose Del Guaviare	Guaviare	14	San José del Guaviare	95001			25.729	-726.459	4
CO	950009	San Jose Del Guaviare	Guaviare	14	San José del Guaviare	95001			25.729	-726.459	4
CO	953001	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	953007	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	953008	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	953009	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	953017	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	953018	Calamar	Guaviare	14	Calamar	95015			19.596	-726.531	4
CO	951001	El Retorno	Guaviare	14	El Retorno	95025			23.302	-726.276	4
CO	951007	El Retorno	Guaviare	14	El Retorno	95025			23.302	-726.276	4
CO	951008	El Retorno	Guaviare	14	El Retorno	95025			23.302	-726.276	4
CO	951009	El Retorno	Guaviare	14	El Retorno	95025			23.302	-726.276	4
CO	951017	El Retorno	Guaviare	14	El Retorno	95025			23.302	-726.276	4
CO	952001	Miraflores	Guaviare	14	Miraflores	95200			13.367	-719.511	4
CO	952007	Miraflores	Guaviare	14	Miraflores	95200			13.367	-719.511	4
CO	952008	Miraflores	Guaviare	14	Miraflores	95200			13.367	-719.511	4
CO	952009	Miraflores	Guaviare	14	Miraflores	95200			13.367	-719.511	4
CO	952017	Miraflores	Guaviare	14	Miraflores	95200			13.367	-719.511	4
CO	940001	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940007	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940008	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940009	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940017	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940018	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940019	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940027	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	940028	Inirida	Guainia	15	Inírida	94001			38.653	-679.239	4
CO	944010	Barranco Minas	Guainia	15	Barranco Minas	94343			34.842	-698.108	4
CO	944017	Barranco Minas	Guainia	15	Barranco Minas	94343			34.842	-698.108	4
CO	944018	Barranco Minas	Guainia	15	Barranco Minas	94343			34.842	-698.108	4
CO	944019	Barranco Minas	Guainia	15	Barranco Minas	94343			34.842	-698.108	4
CO	944057	Mapiripana	Guainia	15	Mapiripana	94663			28.101	-702.856	1
CO	944058	Mapiripana	Guainia	15	Mapiripana	94663			28.101	-702.856	1
CO	944059	Mapiripana	Guainia	15	Mapiripana	94663			28.101	-702.856	1
CO	942010	San Felipe	Guainia	15	San Felipe	94883			19.141	-67.07	4
CO	942017	San Felipe	Guainia	15	San Felipe	94883			19.141	-67.07	4
CO	942018	San Felipe	Guainia	15	San Felipe	94883			19.141	-67.07	4
CO	941037	Puerto Colombia	Guainia	15	Puerto Colombia	94884			27.221	-675.658	4
CO	941038	Puerto Colombia	Guainia	15	Puerto Colombia	94884			27.221	-675.658	4
CO	941039	Puerto Colombia	Guainia	15	Puerto Colombia	94884			27.221	-675.658	4
CO	941047	Puerto Colombia	Guainia	15	Puerto Colombia	94884			27.221	-675.658	4
CO	942057	Guadalupe	Guainia	15	La Guadalupe	94885			12.451	-668.647	4
CO	941010	Cacahual	Guainia	15	Cacahual	94886			35.142	-674.153	4
CO	941017	Cacahual	Guainia	15	Cacahual	94886			35.142	-674.153	4
CO	941018	Cacahual	Guainia	15	Cacahual	94886			35.142	-674.153	4
CO	943017	Pana Pana	Guainia	15	Pana Pana	94887			18.442	-690.064	4
CO	943018	Pana Pana	Guainia	15	Pana Pana	94887			18.442	-690.064	4
CO	943019	Pana Pana	Guainia	15	Pana Pana	94887			18.442	-690.064	4
CO	943057	Morichal	Guainia	15	Morichal	94888			24.298	-698.328	1
CO	943058	Morichal	Guainia	15	Morichal	94888			24.298	-698.328	1
CO	943059	Morichal	Guainia	15	Morichal	94888			24.298	-698.328	1
CO	943067	Morichal	Guainia	15	Morichal	94888			24.298	-698.328	1
CO	410001	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410002	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410003	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410004	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410005	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410006	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410007	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410008	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410009	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410010	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410017	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	410018	Neiva	Huila	16	Neiva	41001			29.273	-752.819	4
CO	417070	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	417077	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	417078	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	417079	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	417087	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	417088	Acevedo	Huila	16	Acevedo	41006			16.867	-760.207	1
CO	414040	Agrado	Huila	16	Agrado	41013			22.573	-757.714	4
CO	414047	Agrado	Huila	16	Agrado	41013			22.573	-757.714	4
CO	411001	Aipe	Huila	16	Aipe	41016			32.222	-752.367	4
CO	411007	Aipe	Huila	16	Aipe	41016			32.222	-752.367	4
CO	411008	Aipe	Huila	16	Aipe	41016			32.222	-752.367	4
CO	413040	Algeciras	Huila	16	Algeciras	41020			25.238	-753.173	4
CO	413047	Algeciras	Huila	16	Algeciras	41020			25.238	-753.173	4
CO	413048	Algeciras	Huila	16	Algeciras	41020			25.238	-753.173	4
CO	416020	Altamira	Huila	16	Altamira	41026			20.628	-757.872	4
CO	416027	Altamira	Huila	16	Altamira	41026			20.628	-757.872	4
CO	411060	Baraya	Huila	16	Baraya	41078			31.533	-750.531	4
CO	411067	Baraya	Huila	16	Baraya	41078			31.533	-750.531	4
CO	413020	Campoalegre	Huila	16	Campoalegre	41132			26.849	-753.231	4
CO	413027	Campoalegre	Huila	16	Campoalegre	41132			26.849	-753.231	4
CO	413028	Campoalegre	Huila	16	Campoalegre	41132			26.849	-753.231	4
CO	411080	Colombia	Huila	16	Colombia	41206			33.761	-748.015	4
CO	411087	Colombia	Huila	16	Colombia	41206			33.761	-748.015	4
CO	411088	Colombia	Huila	16	Colombia	41206			33.761	-748.015	4
CO	417001	Elias	Huila	16	Elías	41244			20.117	-759.397	4
CO	417007	Elias	Huila	16	Elías	41244			20.117	-759.397	4
CO	414020	Garzon	Huila	16	Garzón	41298			21.959	-756.278	4
CO	414027	Garzon	Huila	16	Garzón	41298			21.959	-756.278	4
CO	414028	Garzon	Huila	16	Garzón	41298			21.959	-756.278	4
CO	414029	Garzon	Huila	16	Garzón	41298			21.959	-756.278	4
CO	414001	Gigante	Huila	16	Gigante	41306			23.868	-755.474	4
CO	414007	Gigante	Huila	16	Gigante	41306			23.868	-755.474	4
CO	414008	Gigante	Huila	16	Gigante	41306			23.868	-755.474	4
CO	414009	Gigante	Huila	16	Gigante	41306			23.868	-755.474	4
CO	416040	Guadalupe	Huila	16	Guadalupe	41319			20.248	-757.559	4
CO	416047	Guadalupe	Huila	16	Guadalupe	41319			20.248	-757.559	4
CO	416048	Guadalupe	Huila	16	Guadalupe	41319			20.248	-757.559	4
CO	413060	Hobo	Huila	16	Hobo	41349			25.833	-75.45	4
CO	413067	Hobo	Huila	16	Hobo	41349			25.833	-75.45	4
CO	412060	Iquira	Huila	16	Iquira	41357			26.487	-756.346	4
CO	412067	Iquira	Huila	16	Iquira	41357			26.487	-756.346	4
CO	412068	Iquira	Huila	16	Iquira	41357			26.487	-756.346	4
CO	418040	Isnos	Huila	16	Isnos	41359			19.287	-76.211	4
CO	418047	Isnos	Huila	16	Isnos	41359			19.287	-76.211	4
CO	418048	Isnos	Huila	16	Isnos	41359			19.287	-76.211	4
CO	418049	Isnos	Huila	16	Isnos	41359			19.287	-76.211	4
CO	415080	La Argentina	Huila	16	La Argentina	41378			21.976	-759.799	4
CO	415087	La Argentina	Huila	16	La Argentina	41378			21.976	-759.799	4
CO	415088	La Argentina	Huila	16	La Argentina	41378			21.976	-759.799	4
CO	415060	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	415068	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	415069	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	415077	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	415078	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	416067	La Plata	Huila	16	La Plata	41396			23.934	-758.923	4
CO	415020	Nataga	Huila	16	Nátaga	41483			25.436	-758.085	4
CO	415027	Nataga	Huila	16	Nátaga	41483			25.436	-758.085	4
CO	418001	Oporapa	Huila	16	Oporapa	41503			20.501	-759.767	4
CO	418007	Oporapa	Huila	16	Oporapa	41503			20.501	-759.767	4
CO	418008	Oporapa	Huila	16	Oporapa	41503			20.501	-759.767	4
CO	415040	Paicol	Huila	16	Paicol	41518			24.496	-75.775	4
CO	415047	Paicol	Huila	16	Paicol	41518			24.496	-75.775	4
CO	412001	Palermo	Huila	16	Palermo	41524			28.917	-754.375	4
CO	412007	Palermo	Huila	16	Palermo	41524			28.917	-754.375	4
CO	412008	Palermo	Huila	16	Palermo	41524			28.917	-754.375	4
CO	417060	Palestina	Huila	16	Palestina	41530			17.236	-76.134	4
CO	417067	Palestina	Huila	16	Palestina	41530			17.236	-76.134	4
CO	414060	Pital	Huila	16	Pital	41548			22.665	-758.044	4
CO	414067	Pital	Huila	16	Pital	41548			22.665	-758.044	4
CO	414068	Pital	Huila	16	Pital	41548			22.665	-758.044	4
CO	417030	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	417037	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	417038	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	417039	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	417047	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	417048	Pitalito	Huila	16	Pitalito	41551			18.537	-760.507	4
CO	413001	Rivera	Huila	16	Rivera	41615			27.772	-752.564	4
CO	413007	Rivera	Huila	16	Rivera	41615			27.772	-752.564	4
CO	413008	Rivera	Huila	16	Rivera	41615			27.772	-752.564	4
CO	418020	Saladoblanco	Huila	16	Saladoblanco	41660			19.924	-760.434	4
CO	418027	Saladoblanco	Huila	16	Saladoblanco	41660			19.924	-760.434	4
CO	418028	Saladoblanco	Huila	16	Saladoblanco	41660			19.924	-760.434	4
CO	418060	San Agustin	Huila	16	San Agustín	41668			18.788	-762.672	4
CO	418067	San Agustin	Huila	16	San Agustín	41668			18.788	-762.672	4
CO	418068	San Agustin	Huila	16	San Agustín	41668			18.788	-762.672	4
CO	418069	San Agustin	Huila	16	San Agustín	41668			18.788	-762.672	4
CO	418077	San Agustin	Huila	16	San Agustín	41668			18.788	-762.672	4
CO	412020	Santa Maria	Huila	16	Santa María	41676			2.939	-755.858	4
CO	412027	Santa Maria	Huila	16	Santa María	41676			2.939	-755.858	4
CO	416080	Suaza	Huila	16	Suaza	41770			19.761	-757.945	4
CO	416087	Suaza	Huila	16	Suaza	41770			19.761	-757.945	4
CO	416088	Suaza	Huila	16	Suaza	41770			19.761	-757.945	4
CO	416089	Suaza	Huila	16	Suaza	41770			19.761	-757.945	4
CO	416001	Tarqui	Huila	16	Tarqui	41791			21.125	-758.242	4
CO	416007	Tarqui	Huila	16	Tarqui	41791			21.125	-758.242	4
CO	415001	Tesalia	Huila	16	Tesalia	41797			24.859	-757.292	4
CO	415007	Tesalia	Huila	16	Tesalia	41797			24.859	-757.292	4
CO	415008	Tesalia	Huila	16	Tesalia	41797			24.859	-757.292	4
CO	411040	Tello	Huila	16	Tello	41799			30.669	-751.378	4
CO	411047	Tello	Huila	16	Tello	41799			30.669	-751.378	4
CO	411048	Tello	Huila	16	Tello	41799			30.669	-751.378	4
CO	412040	Teruel	Huila	16	Teruel	41801			27.419	-755.674	4
CO	412047	Teruel	Huila	16	Teruel	41801			27.419	-755.674	4
CO	417010	Timana	Huila	16	Timaná	41807			19.714	-759.312	4
CO	417017	Timana	Huila	16	Timaná	41807			19.714	-759.312	4
CO	417018	Timana	Huila	16	Timaná	41807			19.714	-759.312	4
CO	411020	Villavieja	Huila	16	Villavieja	41872			32.205	-752.186	4
CO	411027	Villavieja	Huila	16	Villavieja	41872			32.205	-752.186	4
CO	411028	Villavieja	Huila	16	Villavieja	41872			32.205	-752.186	4
CO	412080	Yaguara	Huila	16	Yaguará	41885			26.635	-755.175	4
CO	412087	Yaguara	Huila	16	Yaguará	41885			26.635	-755.175	4
CO	440001	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440002	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440003	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440007	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440008	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440009	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	440017	Riohacha	La Guajira	17	Riohacha	44001			115.444	-729.072	4
CO	443001	Albania	La Guajira	17	Albania	44035			11.161	-725.924	4
CO	443007	Albania	La Guajira	17	Albania	44035			11.161	-725.924	4
CO	443008	Albania	La Guajira	17	Albania	44035			11.161	-725.924	4
CO	443009	Albania	La Guajira	17	Albania	44035			11.161	-725.924	4
CO	443040	Barrancas	La Guajira	17	Barrancas	44078			109.576	-727.877	4
CO	443047	Barrancas	La Guajira	17	Barrancas	44078			109.576	-727.877	4
CO	443048	Barrancas	La Guajira	17	Barrancas	44078			109.576	-727.877	4
CO	443049	Barrancas	La Guajira	17	Barrancas	44078			109.576	-727.877	4
CO	446001	Dibulla	La Guajira	17	Dibulla	44090			112.725	-733.091	4
CO	446007	Dibulla	La Guajira	17	Dibulla	44090			112.725	-733.091	4
CO	446008	Dibulla	La Guajira	17	Dibulla	44090			112.725	-733.091	4
CO	446009	Dibulla	La Guajira	17	Dibulla	44090			112.725	-733.091	4
CO	446017	Dibulla	La Guajira	17	Dibulla	44090			112.725	-733.091	4
CO	444001	Distraccion	La Guajira	17	Distracción	44098			108.969	-728.861	4
CO	444007	Distraccion	La Guajira	17	Distracción	44098			108.969	-728.861	4
CO	444008	Distraccion	La Guajira	17	Distracción	44098			108.969	-728.861	4
CO	444050	El Molino	La Guajira	17	El Molino	44110			106.522	-72.924	4
CO	444057	El Molino	La Guajira	17	El Molino	44110			106.522	-72.924	4
CO	444010	Fonseca	La Guajira	17	Fonseca	44279			108.861	-728.487	4
CO	444017	Fonseca	La Guajira	17	Fonseca	44279			108.861	-728.487	4
CO	444018	Fonseca	La Guajira	17	Fonseca	44279			108.861	-728.487	4
CO	443020	Hatonuevo	La Guajira	17	Hatonuevo	44378			110.694	-727.669	4
CO	443027	Hatonuevo	La Guajira	17	Hatonuevo	44378			110.694	-727.669	4
CO	443028	Hatonuevo	La Guajira	17	Hatonuevo	44378			110.694	-727.669	4
CO	445040	La Jagua Del Pilar	La Guajira	17	La Jagua del Pilar	44420			105.167	-730.833	4
CO	445047	La Jagua Del Pilar	La Guajira	17	La Jagua del Pilar	44420			105.167	-730.833	4
CO	442001	Maicao	La Guajira	17	Maicao	44430			113.832	-722.432	4
CO	442007	Maicao	La Guajira	17	Maicao	44430			113.832	-722.432	4
CO	442008	Maicao	La Guajira	17	Maicao	44430			113.832	-722.432	4
CO	442009	Maicao	La Guajira	17	Maicao	44430			113.832	-722.432	4
CO	441001	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	441007	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	441008	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	441009	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	441017	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	441018	Manaure	La Guajira	17	Manaure	44560			11.775	-724.445	4
CO	444030	San Juan Del Cesar	La Guajira	17	San Juan del Cesar	44650			107.711	-730.031	4
CO	444037	San Juan Del Cesar	La Guajira	17	San Juan del Cesar	44650			107.711	-730.031	4
CO	444038	San Juan Del Cesar	La Guajira	17	San Juan del Cesar	44650			107.711	-730.031	4
CO	441020	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441027	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441028	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441029	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441037	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441038	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441039	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441047	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441048	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441049	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441057	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441058	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	441059	Uribia	La Guajira	17	Uribia	44847			117.139	-72.266	4
CO	445020	Urumita	La Guajira	17	Urumita	44855			105.589	-730.123	4
CO	445027	Urumita	La Guajira	17	Urumita	44855			105.589	-730.123	4
CO	445001	Villanueva	La Guajira	17	Villanueva	44874			106.053	-72.98	4
CO	445007	Villanueva	La Guajira	17	Villanueva	44874			106.053	-72.98	4
CO	445008	Villanueva	La Guajira	17	Villanueva	44874			106.053	-72.98	4
CO	500001	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500002	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500003	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500004	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500005	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500007	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500008	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500009	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	500017	Villavicencio	Meta	19	Villavicencio	50001			4.142	-736.266	4
CO	507001	Acacias	Meta	19	Acacías	50006			39.869	-73.758	4
CO	507007	Acacias	Meta	19	Acacías	50006			39.869	-73.758	4
CO	507008	Acacias	Meta	19	Acacías	50006			39.869	-73.758	4
CO	507009	Acacias	Meta	19	Acacías	50006			39.869	-73.758	4
CO	507017	Acacias	Meta	19	Acacías	50006			37.116	-732.434	1
CO	501001	Barranca De Upia	Meta	19	Barranca de Upía	50110			45.696	-729.668	4
CO	501007	Barranca De Upia	Meta	19	Barranca de Upía	50110			45.696	-729.668	4
CO	501011	Cabuyaro	Meta	19	Cabuyaro	50124			42.817	-72.794	4
CO	501017	Cabuyaro	Meta	19	Cabuyaro	50124			42.817	-72.794	4
CO	501018	Cabuyaro	Meta	19	Cabuyaro	50124			42.817	-72.794	4
CO	507041	Castilla La Nueva	Meta	19	Castilla la Nueva	50150			38.272	-736.883	4
CO	507047	Castilla La Nueva	Meta	19	Castilla la Nueva	50150			38.272	-736.883	4
CO	507048	Castilla La Nueva	Meta	19	Castilla la Nueva	50150			38.272	-736.883	4
CO	506001	Cubarral	Meta	19	Cubarral	50223			37.954	-738.406	4
CO	506007	Cubarral	Meta	19	Cubarral	50223			37.954	-738.406	4
CO	506008	Cubarral	Meta	19	Cubarral	50223			37.954	-738.406	4
CO	501021	Cumaral	Meta	19	Cumaral	50226			42.708	-734.867	4
CO	501027	Cumaral	Meta	19	Cumaral	50226			42.708	-734.867	4
CO	501028	Cumaral	Meta	19	Cumaral	50226			42.708	-734.867	4
CO	501041	El Calvario	Meta	19	El Calvario	50245			43.534	-737.115	4
CO	501047	El Calvario	Meta	19	El Calvario	50245			43.534	-737.115	4
CO	506041	El Castillo	Meta	19	El Castillo	50251			35.636	-737.949	4
CO	506047	El Castillo	Meta	19	El Castillo	50251			35.636	-737.949	4
CO	506048	El Castillo	Meta	19	El Castillo	50251			35.636	-737.949	4
CO	506021	El Dorado	Meta	19	El Dorado	50270			37.392	-738.349	4
CO	506027	El Dorado	Meta	19	El Dorado	50270			37.392	-738.349	4
CO	504021	Fuente De Oro	Meta	19	Fuente de Oro	50287			34.626	-736.216	4
CO	504027	Fuente De Oro	Meta	19	Fuente de Oro	50287			34.626	-736.216	4
CO	504028	Fuente De Oro	Meta	19	Fuente de Oro	50287			34.626	-736.216	4
CO	504001	Granada	Meta	19	Granada	50313			35.462	-737.069	4
CO	504007	Granada	Meta	19	Granada	50313			35.462	-737.069	4
CO	504008	Granada	Meta	19	Granada	50313			35.462	-737.069	4
CO	507051	Guamal	Meta	19	Guamal	50318			38.804	-737.657	4
CO	507057	Guamal	Meta	19	Guamal	50318			38.804	-737.657	4
CO	507058	Guamal	Meta	19	Guamal	50318			38.804	-737.657	4
CO	503021	Mapiripan	Meta	19	Mapiripán	50325			28.118	-730.279	1
CO	503027	Mapiripan	Meta	19	Mapiripán	50325			28.118	-730.279	1
CO	503028	Mapiripan	Meta	19	Mapiripán	50325			28.118	-730.279	1
CO	503029	Mapiripan	Meta	19	Mapiripán	50325			28.118	-730.279	1
CO	503037	Mapiripan	Meta	19	Mapiripán	50325			28.118	-730.279	1
CO	505001	Mesetas	Meta	19	Mesetas	50330			33.846	-740.442	4
CO	505007	Mesetas	Meta	19	Mesetas	50330			33.846	-740.442	4
CO	505008	Mesetas	Meta	19	Mesetas	50330			33.846	-740.442	4
CO	505021	La Macarena	Meta	19	La Macarena	50350			21.837	-737.848	4
CO	505027	La Macarena	Meta	19	La Macarena	50350			21.837	-737.848	4
CO	505028	La Macarena	Meta	19	La Macarena	50350			21.837	-737.848	4
CO	505041	Uribe	Meta	19	Uribe	50370			30.264	-744.361	1
CO	505047	Uribe	Meta	19	Uribe	50370			30.264	-744.361	1
CO	505048	Uribe	Meta	19	Uribe	50370			30.264	-744.361	1
CO	506061	Lejanias	Meta	19	Lejanías	50400			35.276	-740.234	4
CO	506067	Lejanias	Meta	19	Lejanías	50400			35.276	-740.234	4
CO	506068	Lejanias	Meta	19	Lejanías	50400			35.276	-740.234	4
CO	503041	Puerto Concordia	Meta	19	Puerto Concordia	50450			26.221	-727.572	4
CO	503047	Puerto Concordia	Meta	19	Puerto Concordia	50450			26.221	-727.572	4
